Id,SalePrice
2735,165941.35721328054
2736,164404.46254594112
2737,120710.74417672478
2738,181234.9071953862
2739,175835.12612087137
2740,138708.62920110932
2741,166917.86987808518
2742,189437.22028946836
2743,183685.62472449485
2744,167399.71309844044
2745,152055.37097002837
2746,142348.9853486179
2747,152370.30554599254
2748,120614.45318613047
2749,130411.29923051629
2750,125331.45640079578
2751,124053.32305917042
2752,197210.2179079222
2753,180045.25081251186
2754,341801.3371972064
2755,142536.48915764704
2756,93252.10251075274
2757,100480.44367279309
2758,77019.86047166899
2759,163039.82793783114
2760,186580.1265394579
2761,183588.95520447576
2762,173249.3421927624
2763,233200.41234078462
2764,121829.91560038047
2765,277184.3390602237
2766,179706.434583195
2767,84462.90126940304
2768,159377.83806886149
2769,152053.0720786567
2770,151690.47143214763
2771,116529.67337559997
2772,142560.6895166233
2773,186954.45429200432
2774,184806.89156942812
2775,165838.9648136447
2776,150222.2113808176
2777,161935.26214841084
2778,108083.44078541484
2779,185591.56264869537
2780,121634.09124634585
2781,102961.9408583361
2782,99653.95782890487
2783,127205.6500235591
2784,137926.10901307184
2785,159925.7386391318
2786,72369.4504842267
2787,130589.90695630174
2788,100739.99260927453
2789,218782.26756962156
2790,113983.41095528797
2791,123727.04601271873
2792,105766.4022106953
2793,164641.10877571747
2794,125837.32080123482
2795,122675.21524613768
2796,101103.49353123092
2797,243676.05865485573
2798,141750.98989846927
2799,122717.22022979746
2800,77890.05041369576
2801,123577.45603626598
2802,146769.26488950275
2803,228250.5303344532
2804,122451.13728379768
2805,78498.25755875764
2806,102404.67624222623
2807,141385.81494767492
2808,185389.0132833259
2809,126162.7204176329
2810,147726.3997124439
2811,200077.98631886783
2812,167332.2268410943
2813,230231.45635460518
2814,240949.97132913105
2815,106717.8374322198
2816,243156.96462604377
2817,140501.22235084992
2818,128940.97183857986
2819,163344.69930875432
2820,177737.34625836578
2821,134011.74458542705
2822,190272.61760111133
2823,367681.4182283526
2824,245450.65327783782
2825,141300.20379649522
2826,128710.63315006981
2827,168593.69391279266
2828,260618.59554765595
2829,200344.82233269254
2830,207632.36051841415
2831,168068.67317377662
2832,253618.0918944886
2833,245541.20765866406
2834,189681.6654955069
2835,203174.44800229903
2836,195260.03567738293
2837,190162.92287019332
2838,132065.25615667284
2839,175130.73440745517
2840,199987.22637443108
2841,192803.5908712386
2842,217013.83562942361
2843,168684.58096187594
2844,187792.55811607058
2845,113997.12917889416
2846,211496.6730637641
2847,205753.3041931628
2848,192326.28478622707
2849,185369.9856461297
2850,264321.00922521873
2851,201047.2765594398
2852,233696.0393783656
2853,232230.7989221796
2854,139965.33637740157
2855,195820.45368066942
2856,175179.83898869235
2857,167343.70664916007
2858,193578.25225190478
2859,152894.13087330287
2860,148960.6793695185
2861,164290.2762254091
2862,188634.3869151543
2863,115694.8600431759
2864,229829.09044398656
2865,133272.52049716335
2866,167771.45095876334
2867,96817.91565433313
2868,140536.1487635435
2869,161525.48953632897
2870,179549.14097328912
2871,109315.5612066808
2872,61910.809166598025
2873,127675.46622977364
2874,177278.73224649485
2875,157282.30779368035
2876,170451.6339699741
2877,145761.85134978194
2878,150006.71542830803
2879,168850.40906546396
2880,136440.49626318627
2881,145345.89975718432
2882,179676.76010819428
2883,194365.06353587576
2884,152645.74000675176
2885,163625.9763197614
2886,250758.59786191097
2887,125499.14977172333
2888,152014.98108482084
2889,62353.56140638734
2890,86757.13547016894
2891,176929.2863897337
2892,50073.8098042931
2893,116861.03730204685
2894,71882.30637138477
2895,269473.85314501915
2896,248760.30912002214
2897,218171.5059884436
2898,193373.6193286995
2899,182759.28066969116
2900,172669.60702064927
2901,213480.1254493817
2902,202911.6295070564
2903,277362.43777554145
2904,294488.17547773285
2905,115430.99433366403
2906,215963.71894321174
2907,116745.30111105523
2908,120879.17614141932
2909,208292.8663163267
2910,81137.34058218214
2911,110433.41683007313
2912,163998.27610935285
2913,116065.36089738407
2914,95549.47088506688
2915,93684.74463393418
2916,112965.72063206561
2917,206997.76935854004
2918,113874.29209098096
2919,232307.94339643628
